opportunity_id,sales_rep,product,account_name,deal_stage,engage_date,close_date,revenue,state,zip_code,region
8KFFRJSS,Cecily Lampkin,MG Special,Conecom,Lost,2017-04-17,2017-04-19,0.0,MN,55401,Central
38VRB2P1,Corliss Cosme,GTX Basic,Ontomedia,Lost,2017-04-17,2017-04-18,0.0,VA,23201,East
9CGD5QSZ,Corliss Cosme,GTX Basic,Zencorporation,Lost,2017-04-17,2017-04-21,0.0,WV,25301,East
UPZRAO84,Corliss Cosme,GTXPro,Iselectrics,Won,2017-04-17,2017-06-01,5032.0,PA,19101,East
BPCWRG9P,Daniell Hammack,GTX Plus Basic,Plussunin,Won,2017-04-17,2017-04-20,1310.0,MA,02101,East
JE5085VJ,Daniell Hammack,GTX Plus Pro,Mathtouch,Won,2017-04-17,2017-06-27,5076.0,VT,05601,East
P5MLWDXX,Daniell Hammack,MG Advanced,Vehement Capital Partners,Won,2017-04-17,2017-06-19,3641.0,MD,21201,East
IJ7AUTVC,Darcel Schlecht,GTXPro,Conecom,Lost,2017-04-17,2017-04-18,0.0,MN,55401,Central
84T104O7,Darcel Schlecht,GTX Plus Basic,Warephase,Won,2017-04-17,2017-04-25,1170.0,MS,39201,Central
0GXXCA37,Darcel Schlecht,GTXPro,Domzoom,Won,2017-04-17,2017-05-01,4226.0,ND,58501,Central
GACPNKGI,Elease Gluck,MG Special,,Engaging,2017-04-17,,0.0,TX,75001,West
9PCWAYWC,Elease Gluck,MG Advanced,Green-Plus,Lost,2017-04-17,2017-04-18,0.0,CO,80201,West
OJ0C7S3T,Gladys Colclough,GTXPro,Genco Pura Olive Oil Company,Won,2017-04-17,2017-04-24,4784.0,MS,39201,Central
3VMC6PGJ,Hayden Neloms,GTX Plus Basic,Faxquote,Lost,2017-04-17,2017-04-25,0.0,WA,98101,West
E2MWXGNG,Hayden Neloms,MG Advanced,Blackzim,Lost,2017-04-17,2017-04-19,0.0,CA,90001,West
E4082SMQ,James Ascencio,GTX Basic,,Engaging,2017-04-17,,0.0,TX,75001,West
QZ2E9TSL,James Ascencio,MG Advanced,Golddex,Lost,2017-04-17,2017-08-12,0.0,WY,82001,West
L3AYCTGW,James Ascencio,GTXPro,Goodsilron,Won,2017-04-17,2017-04-24,5451.0,MT,59601,West
IZ02GW0R,Kami Bicknell,GTX Basic,Faxquote,Won,2017-04-17,2017-04-19,527.0,WA,98101,West
LSVGDJ1A,Kary Hendrixson,GTX Plus Pro,,Engaging,2017-04-17,,0.0,TX,75001,West
2LSNRT4U,Kary Hendrixson,GTXPro,,Engaging,2017-04-17,,0.0,TX,75001,West
5AI9WG6M,Kary Hendrixson,GTX Plus Pro,Y-corporation,Lost,2017-04-17,2017-04-25,0.0,AK,99501,West
Q1DFFYB5,Kary Hendrixson,GTX Plus Pro,Y-corporation,Lost,2017-04-17,2017-04-19,0.0,AK,99501,West
XWZG5VPL,Kary Hendrixson,GTXPro,Scotfind,Lost,2017-04-17,2017-04-18,0.0,AZ,85001,West
30FHAEJZ,Kary Hendrixson,GTX Plus Pro,Fasehatice,Won,2017-04-17,2017-04-19,5408.0,NM,87101,West
AZOXWEKL,Lajuana Vencill,GTX Plus Basic,Conecom,Lost,2017-04-17,2017-05-02,0.0,MN,55401,Central
2NKZR4IM,Lajuana Vencill,GTX Plus Pro,Isdom,Lost,2017-04-17,2017-04-24,0.0,IA,50301,Central
3PPB3Q04,Lajuana Vencill,MG Special,Konmatfix,Won,2017-04-17,2017-06-23,48.0,IN,46201,Central
C9330YF1,Markita Hansen,GTX Basic,Blackzim,Engaging,2017-04-17,,0.0,CA,90001,West
610UUEAG,Markita Hansen,GTX Basic,Plexzap,Won,2017-04-17,2017-04-24,527.0,MT,59601,West
FIYSM4E1,Marty Freudenburg,GTX Plus Basic,dambase,Won,2017-04-17,2017-04-23,1160.0,LA,70101,Central
BCUR8B2A,Niesha Huffines,GTX Basic,Inity,Won,2017-04-17,2017-06-06,491.0,OK,73101,Central
8PGDRAH2,Reed Clapper,GTX Basic,Umbrella Corporation,Won,2017-04-17,2017-04-19,555.0,MA,02101,East
QD8F0CI6,Rosalina Dieter,GTX Basic,,Engaging,2017-04-17,,0.0,TX,75001,West
7K0S2P6K,Rosalina Dieter,GTXPro,,Engaging,2017-04-17,,0.0,TX,75001,West
G1C9IG0T,Rosalina Dieter,MG Special,Lexiqvolax,Lost,2017-04-17,2017-04-27,0.0,UT,84101,West
G4B4Z525,Versie Hillebrand,MG Special,Isdom,Won,2017-04-17,2017-04-23,62.0,IA,50301,Central
J9SE3QJD,Violet Mclelland,MG Special,Ganjaflex,Lost,2017-04-17,2017-04-26,0.0,MD,21201,East
JORFI81C,Violet Mclelland,MG Special,Konex,Won,2017-04-17,2017-04-25,56.0,OR,97201,East
GET2JILL,Wilburn Farren,MG Advanced,The New York Inquirer,Won,2017-04-17,2017-04-23,3490.0,ME,04101,East
E3HJPDFZ,Zane Levy,GTXPro,Y-corporation,Lost,2017-04-17,2017-06-24,0.0,AK,99501,West
Q22714T0,Anna Snelling,MG Special,Betatech,Lost,2017-04-18,2017-04-24,0.0,OK,73101,Central
FCGE8U5M,Anna Snelling,MG Special,Betatech,Won,2017-04-18,2017-04-25,51.0,OK,73101,Central
ROQBT7TM,Anna Snelling,MG Special,Condax,Won,2017-04-18,2017-06-20,54.0,ND,58501,Central
WLFLY0BD,Anna Snelling,MG Special,Conecom,Won,2017-04-18,2017-04-27,56.0,MN,55401,Central
8S649LDO,Boris Faz,GTXPro,Kan-code,Lost,2017-04-18,2017-05-27,0.0,VA,23201,East
JR7SC0S2,Cassey Cress,MG Advanced,Gekko & Co,Won,2017-04-18,2017-08-04,3808.0,DC,20001,East
MFGCEDXE,Corliss Cosme,GTX Plus Pro,Yearin,Lost,2017-04-18,2017-05-04,0.0,PA,19101,East
Y9Y4TXD9,Corliss Cosme,MG Advanced,Konex,Won,2017-04-18,2017-05-03,3041.0,OR,97201,East
ZKOGIB6R,Donn Cantrell,GTX Basic,Xx-zobam,Lost,2017-04-18,2017-04-25,0.0,SC,29201,East
DJMPI9TO,Elease Gluck,GTK 500,Xx-zobam,Engaging,2017-04-18,,0.0,SC,29201,West
Z353E8FR,Garret Kinder,MG Advanced,Condax,Lost,2017-04-18,2017-04-30,0.0,ND,58501,East
IKJSXBY0,Gladys Colclough,GTXPro,Isdom,Lost,2017-04-18,2017-05-04,0.0,IA,50301,Central
5SYJS0HS,Hayden Neloms,GTX Plus Pro,Goodsilron,Lost,2017-04-18,2017-04-23,0.0,MT,59601,West
U6XJRWV8,James Ascencio,MG Advanced,,Engaging,2017-04-18,,0.0,TX,75001,West
UXOQQR39,James Ascencio,GTX Plus Basic,Golddex,Lost,2017-04-18,2017-04-20,0.0,WY,82001,West
J5DF2ZO1,James Ascencio,MG Special,Kan-code,Won,2017-04-18,2017-04-29,44.0,VA,23201,West
HGF361RQ,Kami Bicknell,GTX Plus Pro,Xx-holding,Lost,2017-04-18,2017-04-24,0.0,AK,99501,West
9B8SPYAF,Kami Bicknell,GTX Basic,Doncon,Won,2017-04-18,2017-04-24,552.0,AK,99501,West
BYF6ABTZ,Kary Hendrixson,GTX Plus Pro,Opentech,Engaging,2017-04-18,,0.0,NY,10001,West
VTLI5HIE,Kary Hendrixson,GTX Basic,Newex,Won,2017-04-18,2017-04-26,474.0,OR,97201,West
N60UJ28O,Kary Hendrixson,GTX Plus Basic,Xx-holding,Won,2017-04-18,2017-04-22,1158.0,AK,99501,West
R102IPTH,Kary Hendrixson,GTX Plus Pro,Faxquote,Won,2017-04-18,2017-04-19,5839.0,WA,98101,West
C9O4E52T,Kary Hendrixson,GTXPro,Singletechno,Won,2017-04-18,2017-08-06,4554.0,AK,99501,West
CJP7LWRK,Kary Hendrixson,GTXPro,Xx-holding,Won,2017-04-18,2017-04-24,5078.0,AK,99501,West
NHE1CETW,Lajuana Vencill,GTX Plus Basic,Genco Pura Olive Oil Company,Lost,2017-04-18,2017-04-26,0.0,MS,39201,Central
1O1GVZEU,Markita Hansen,GTX Basic,Cheers,Won,2017-04-18,2017-06-04,561.0,CO,80201,West
K8LRZ95S,Maureen Marcano,GTX Plus Basic,,Engaging,2017-04-18,,0.0,TX,75001,West
2OQB2KPY,Maureen Marcano,GTX Plus Basic,Finjob,Lost,2017-04-18,2017-04-22,0.0,CO,80201,West
KK4VW0ZM,Niesha Huffines,MG Advanced,Ron-tech,Lost,2017-04-18,2017-05-22,0.0,IL,60601,Central
JHLG51ZI,Niesha Huffines,MG Advanced,Inity,Won,2017-04-18,2017-04-19,3392.0,OK,73101,Central
Q8BZ3PC9,Rosie Papadopoulos,GTX Plus Pro,,Engaging,2017-04-18,,0.0,TX,75001,East
49ZS7GTS,Vicki Laflamme,MG Special,,Engaging,2017-04-18,,0.0,TX,75001,West
M857G6G1,Vicki Laflamme,MG Advanced,,Engaging,2017-04-18,,0.0,TX,75001,West
TS4CB9TH,Vicki Laflamme,GTXPro,Fasehatice,Won,2017-04-18,2017-04-20,5040.0,NM,87101,West
5K0ZFCVO,Violet Mclelland,MG Special,,Engaging,2017-04-18,,0.0,TX,75001,East
6AEVX11M,Violet Mclelland,MG Special,,Engaging,2017-04-18,,0.0,TX,75001,East
BH40KWV5,Zane Levy,GTXPro,Goodsilron,Lost,2017-04-18,2017-04-24,0.0,MT,59601,West
MMVHAEI3,Zane Levy,MG Advanced,Rantouch,Lost,2017-04-18,2017-04-25,0.0,CA,90001,West
PGRIPWHY,Zane Levy,GTX Plus Pro,Sonron,Won,2017-04-18,2017-04-25,5853.0,NV,89101,West
0VXUZU7P,Anna Snelling,MG Special,Scottech,Won,2017-04-19,2017-04-25,49.0,IA,50301,Central
WGETO859,Boris Faz,GTX Basic,,Engaging,2017-04-19,,0.0,TX,75001,East
7B21SGQ8,Boris Faz,GTX Plus Basic,Gekko & Co,Won,2017-04-19,2017-04-29,1080.0,DC,20001,East
I6TVFB6J,Cecily Lampkin,GTX Basic,Genco Pura Olive Oil Company,Lost,2017-04-19,2017-04-28,0.0,MS,39201,Central
PHAFVDFO,Cecily Lampkin,MG Special,Konmatfix,Won,2017-04-19,2017-04-20,55.0,IN,46201,Central
CTWSDG4U,Corliss Cosme,GTX Basic,,Engaging,2017-04-19,,0.0,TX,75001,East
I6O855AE,Daniell Hammack,GTX Plus Basic,Acme Corporation,Won,2017-04-19,2017-05-22,1282.0,NC,28201,East
OUIK8VX3,Elease Gluck,GTK 500,Lexiqvolax,Won,2017-04-19,2017-04-20,23746.0,UT,84101,West
RYO875D0,Garret Kinder,GTX Basic,Massive Dynamic,Lost,2017-04-19,2017-04-28,0.0,FL,33101,East
0EYXI1UN,Hayden Neloms,MG Advanced,,Engaging,2017-04-19,,0.0,TX,75001,West
O5S6WEM7,James Ascencio,GTX Basic,Doncon,Lost,2017-04-19,2017-05-01,0.0,AK,99501,West
DJ2FHO68,Kami Bicknell,GTX Basic,Golddex,Lost,2017-04-19,2017-08-16,0.0,WY,82001,West
5LHNRZD3,Lajuana Vencill,MG Advanced,Streethex,Lost,2017-04-19,2017-04-21,0.0,WI,53201,Central
URIKPDOJ,Maureen Marcano,GTX Plus Basic,Cheers,Lost,2017-04-19,2017-04-27,0.0,CO,80201,West
U1J4YN0I,Niesha Huffines,GTX Basic,Cancity,Lost,2017-04-19,2017-04-21,0.0,IN,46201,Central
QBUJF4I7,Reed Clapper,MG Special,Opentech,Lost,2017-04-19,2017-04-20,0.0,NY,10001,East
99QIJAAP,Reed Clapper,MG Special,Opentech,Won,2017-04-19,2017-04-27,61.0,NY,10001,East
K127AFNP,Rosalina Dieter,MG Special,J-Texon,Lost,2017-04-19,2017-04-30,0.0,WY,82001,West
4K7PRO1B,Rosalina Dieter,GTX Basic,Goodsilron,Won,2017-04-19,2017-04-28,600.0,MT,59601,West
XOVYPE58,Rosie Papadopoulos,GTXPro,Betasoloin,Engaging,2017-04-19,,0.0,WV,25301,East
AYB7DWUH,Rosie Papadopoulos,GTX Plus Pro,Opentech,Won,2017-04-19,2017-04-20,5805.0,NY,10001,East
6CKXLPAR,Versie Hillebrand,MG Special,Hottechi,Won,2017-04-19,2017-06-27,58.0,IL,60601,Central
FQ2F717F,Versie Hillebrand,MG Special,Scottech,Won,2017-04-19,2017-08-03,52.0,IA,50301,Central
2SBP68CP,Violet Mclelland,MG Special,Gekko & Co,Lost,2017-04-19,2017-04-21,0.0,DC,20001,East
S2MSQIXP,Zane Levy,GTX Basic,Hottechi,Engaging,2017-04-19,,0.0,IL,60601,West
LPGOTIM2,Boris Faz,MG Special,Silis,Won,2017-04-20,2017-06-16,55.0,NY,10001,East
LW8485Y2,Cassey Cress,GTX Plus Basic,Acme Corporation,Won,2017-04-20,2017-08-10,1161.0,NC,28201,East
UKLAKXP2,Cassey Cress,GTXPro,Plussunin,Won,2017-04-20,2017-04-25,5091.0,MA,02101,East
4LLWRSBJ,Cassey Cress,MG Special,Donquadtech,Won,2017-04-20,2017-04-22,59.0,GA,30301,East
YYJILFBU,Corliss Cosme,GTX Plus Pro,Plussunin,Lost,2017-04-20,2017-05-01,0.0,MA,02101,East
AWVSWBQV,Daniell Hammack,GTX Basic,Ontomedia,Lost,2017-04-20,2017-04-22,0.0,VA,23201,East
VORZHQ40,Darcel Schlecht,GTXPro,Gogozoom,Lost,2017-04-20,2017-04-30,0.0,WI,53201,Central
5QD09R7U,Darcel Schlecht,GTX Basic,Rundofase,Won,2017-04-20,2017-04-28,549.0,WI,53201,Central
ETISD84I,Donn Cantrell,GTX Plus Basic,Zathunicon,Lost,2017-04-20,2017-04-24,0.0,ME,04101,East
K0T5LJ3E,Elease Gluck,GTK 500,Plexzap,Won,2017-04-20,2017-06-28,24949.0,MT,59601,West
D5YLWCFW,Gladys Colclough,GTX Plus Basic,Genco Pura Olive Oil Company,Lost,2017-04-20,2017-05-02,0.0,MS,39201,Central
ZALE38AC,James Ascencio,GTXPro,Newex,Lost,2017-04-20,2017-05-09,0.0,OR,97201,West
T7MVQ9SX,James Ascencio,GTX Plus Pro,Fasehatice,Won,2017-04-20,2017-05-02,4985.0,NM,87101,West
GTEFJL6U,Jonathan Berthelot,GTX Basic,Toughzap,Lost,2017-04-20,2017-04-22,0.0,MN,55401,Central
D7MYDHMF,Jonathan Berthelot,GTX Basic,Conecom,Won,2017-04-20,2017-04-29,657.0,MN,55401,Central
XAE858UJ,Jonathan Berthelot,GTX Basic,Streethex,Won,2017-04-20,2017-06-30,628.0,WI,53201,Central
WTCU9X9M,Jonathan Berthelot,GTX Plus Basic,Conecom,Won,2017-04-20,2017-06-15,1183.0,MN,55401,Central
0IF5FH68,Jonathan Berthelot,GTX Plus Pro,Domzoom,Won,2017-04-20,2017-08-03,5203.0,ND,58501,Central
QUGPSHY8,Jonathan Berthelot,MG Special,Gogozoom,Won,2017-04-20,2017-04-27,56.0,WI,53201,Central
C32E4E1D,Kami Bicknell,MG Special,,Engaging,2017-04-20,,0.0,TX,75001,West
QNFO4GX8,Kami Bicknell,GTX Basic,Blackzim,Won,2017-04-20,2017-04-28,502.0,CA,90001,West
U2HYH97X,Kary Hendrixson,GTX Basic,,Engaging,2017-04-20,,0.0,TX,75001,West
H1NFMTJ4,Kary Hendrixson,GTX Basic,Xx-holding,Won,2017-04-20,2017-06-25,527.0,AK,99501,West
AUJ21SKT,Markita Hansen,MG Special,Xx-holding,Lost,2017-04-20,2017-04-21,0.0,AK,99501,West
XIXNILOP,Marty Freudenburg,MG Special,Finhigh,Won,2017-04-20,2017-04-28,64.0,AL,35201,Central
M645P7NW,Maureen Marcano,GTX Basic,Scotfind,Won,2017-04-20,2017-04-27,579.0,AZ,85001,West
UPAGB68Z,Maureen Marcano,GTX Plus Pro,Lexiqvolax,Won,2017-04-20,2017-04-30,5958.0,UT,84101,West
7TCCYDR3,Maureen Marcano,GTXPro,Scotfind,Won,2017-04-20,2017-05-27,4543.0,AZ,85001,West
H5662N5X,Moses Frase,GTX Basic,Inity,Lost,2017-04-20,2017-04-22,0.0,OK,73101,Central
07BT6PBZ,Moses Frase,MG Special,Treequote,Won,2017-04-20,2017-05-02,58.0,TN,37201,Central
N7FJ13VQ,Reed Clapper,GTX Plus Basic,Plussunin,Lost,2017-04-20,2017-04-21,0.0,MA,02101,East
9UYDTR0R,Reed Clapper,GTX Plus Pro,Vehement Capital Partners,Lost,2017-04-20,2017-04-27,0.0,MD,21201,East
JOLRMB6X,Rosie Papadopoulos,GTX Plus Basic,Betasoloin,Won,2017-04-20,2017-06-24,1036.0,WV,25301,East
K8DHOJWM,Versie Hillebrand,GTX Plus Pro,Genco Pura Olive Oil Company,Won,2017-04-20,2017-04-27,4878.0,MS,39201,Central
NKBIYNK5,Vicki Laflamme,GTX Basic,Faxquote,Lost,2017-04-20,2017-04-28,0.0,WA,98101,West
8MXI6J6N,Anna Snelling,GTX Plus Basic,Streethex,Lost,2017-04-21,2017-05-05,0.0,WI,53201,Central
MRWHJE9P,Cassey Cress,GTX Plus Basic,,Engaging,2017-04-21,,0.0,TX,75001,East
HRLYABOS,Cassey Cress,GTX Plus Basic,Bubba Gump,Won,2017-04-21,2017-08-21,1033.0,FL,33101,East
BTLXFPUB,Daniell Hammack,GTX Plus Pro,Zathunicon,Won,2017-04-21,2017-06-12,5343.0,ME,04101,East
W7GVZL28,Darcel Schlecht,GTX Plus Basic,Conecom,Lost,2017-04-21,2017-04-30,0.0,MN,55401,Central
HK1JJKQL,Darcel Schlecht,GTXPro,Stanredtax,Lost,2017-04-21,2017-04-27,0.0,NE,68101,Central
D5TGHX3Y,Darcel Schlecht,GTXPro,Stanredtax,Lost,2017-04-21,2017-08-10,0.0,NE,68101,Central
HBXLK0B6,Darcel Schlecht,MG Advanced,Finhigh,Won,2017-04-21,2017-04-26,3269.0,AL,35201,Central
PZ6TGFY6,Donn Cantrell,GTX Basic,Silis,Lost,2017-04-21,2017-05-07,0.0,NY,10001,East
ETADSAC3,Donn Cantrell,GTXPro,Acme Corporation,Won,2017-04-21,2017-04-27,4605.0,NC,28201,East
8W206MO5,Garret Kinder,GTX Plus Pro,Mathtouch,Won,2017-04-21,2017-06-12,4908.0,VT,05601,East
Z9SY11HK,Hayden Neloms,MG Advanced,Labdrill,Won,2017-04-21,2017-04-30,3303.0,WA,98101,West
6YIW81M9,Jonathan Berthelot,MG Advanced,dambase,Lost,2017-04-21,2017-04-22,0.0,LA,70101,Central
0XI051FP,Jonathan Berthelot,MG Advanced,Ron-tech,Lost,2017-04-21,2017-05-02,0.0,IL,60601,Central
TBPGQYF8,Jonathan Berthelot,MG Special,Streethex,Won,2017-04-21,2017-04-22,55.0,WI,53201,Central
7CC38V2J,Kami Bicknell,GTX Basic,Lexiqvolax,Won,2017-04-21,2017-06-29,531.0,UT,84101,West
PC2V729V,Kami Bicknell,GTX Basic,Newex,Won,2017-04-21,2017-05-04,557.0,OR,97201,West
7AOZ2F9R,Lajuana Vencill,GTX Basic,Hottechi,Won,2017-04-21,2017-06-12,489.0,IL,60601,Central
7I7BZHHT,Marty Freudenburg,MG Advanced,Scottech,Lost,2017-04-21,2017-05-29,0.0,IA,50301,Central
79DYTU8Y,Moses Frase,MG Special,Streethex,Won,2017-04-21,2017-05-06,60.0,WI,53201,Central
V4HYSJS2,Reed Clapper,MG Advanced,Betasoloin,Won,2017-04-21,2017-06-04,2887.0,WV,25301,East
1L6M83Q5,Reed Clapper,MG Advanced,Donware,Won,2017-04-21,2017-05-02,3214.0,MD,21201,East
FVGRGJU8,Rosie Papadopoulos,MG Advanced,Betatech,Engaging,2017-04-21,,0.0,OK,73101,East
POFA8BWL,Rosie Papadopoulos,MG Advanced,Acme Corporation,Won,2017-04-21,2017-04-23,3850.0,NC,28201,East
AKXBF6IQ,Versie Hillebrand,MG Special,Gogozoom,Won,2017-04-21,2017-06-09,54.0,WI,53201,Central
Q6OUJCH5,Vicki Laflamme,GTXPro,,Engaging,2017-04-21,,0.0,TX,75001,West
VD94D677,Vicki Laflamme,MG Special,Groovestreet,Lost,2017-04-21,2017-04-29,0.0,UT,84101,West
EBUJQ571,Vicki Laflamme,GTXPro,Plexzap,Won,2017-04-21,2017-08-12,5040.0,MT,59601,West
Z2M1XXEK,Wilburn Farren,GTX Plus Pro,Iselectrics,Won,2017-04-21,2017-04-22,6263.0,PA,19101,East
RBOI8DLQ,Zane Levy,GTXPro,Scotfind,Lost,2017-04-21,2017-05-02,0.0,AZ,85001,West
OI6UHCTN,Zane Levy,GTX Basic,Blackzim,Won,2017-04-21,2017-04-23,570.0,CA,90001,West
LTOKXFP1,Zane Levy,GTXPro,Dalttechnology,Won,2017-04-21,2017-04-29,4633.0,OR,97201,West
JV6PZSN6,Boris Faz,GTX Plus Pro,Donquadtech,Lost,2017-04-22,2017-04-29,0.0,GA,30301,East
9EGAFG1B,Cassey Cress,GTXPro,Kinnamplus,Lost,2017-04-22,2017-05-08,0.0,ME,04101,East
VPSJHIAA,Cassey Cress,GTXPro,The New York Inquirer,Won,2017-04-22,2017-04-28,4891.0,ME,04101,East
MJF4D19K,Darcel Schlecht,GTX Plus Pro,Streethex,Won,2017-04-22,2017-04-29,5858.0,WI,53201,Central
JR4WED6G,Darcel Schlecht,GTXPro,Rundofase,Won,2017-04-22,2017-05-24,4939.0,WI,53201,Central
GC4YH9D0,Jonathan Berthelot,GTX Basic,Inity,Won,2017-04-22,2017-08-12,570.0,OK,73101,Central
2ZUL1AAV,Kary Hendrixson,MG Advanced,Fasehatice,Lost,2017-04-22,2017-04-29,0.0,NM,87101,West
8CUN8O4Z,Kary Hendrixson,GTX Basic,Y-corporation,Won,2017-04-22,2017-04-30,500.0,AK,99501,West
AMX2BM39,Kary Hendrixson,MG Advanced,Kan-code,Won,2017-04-22,2017-04-23,3546.0,VA,23201,West
FK3NS3EW,Markita Hansen,GTX Basic,Dalttechnology,Won,2017-04-22,2017-04-30,525.0,OR,97201,West
IIVP87B8,Maureen Marcano,MG Special,,Engaging,2017-04-22,,0.0,TX,75001,West
3AB31BUU,Moses Frase,GTX Plus Basic,Conecom,Won,2017-04-22,2017-04-27,1024.0,MN,55401,Central
ZQ7TYNUV,Niesha Huffines,GTX Plus Pro,Streethex,Won,2017-04-22,2017-04-30,6384.0,WI,53201,Central
2PCPSBP9,Reed Clapper,GTX Basic,Acme Corporation,Lost,2017-04-22,2017-05-08,0.0,NC,28201,East
E223LSRZ,Reed Clapper,GTX Basic,Donware,Won,2017-04-22,2017-06-24,587.0,MD,21201,East
SW75F1Q1,Rosalina Dieter,MG Special,Labdrill,Won,2017-04-22,2017-04-28,55.0,WA,98101,West
0Z6MNUF2,Rosalina Dieter,MG Advanced,Y-corporation,Won,2017-04-22,2017-04-30,3242.0,AK,99501,West
HWD8ELR9,Versie Hillebrand,GTX Plus Pro,Zumgoity,Won,2017-04-22,2017-05-26,5558.0,KS,66601,Central
XJI41C0L,Vicki Laflamme,GTXPro,Singletechno,Won,2017-04-22,2017-04-28,4869.0,AK,99501,West
9FWCMMM3,Vicki Laflamme,MG Advanced,Hottechi,Won,2017-04-22,2017-04-29,3661.0,IL,60601,West
4QFATB6J,Violet Mclelland,GTX Basic,,Engaging,2017-04-22,,0.0,TX,75001,East
61E7IHAY,Violet Mclelland,MG Special,,Engaging,2017-04-22,,0.0,TX,75001,East
XPDLW6F0,Zane Levy,GTXPro,Kan-code,Won,2017-04-22,2017-04-29,5456.0,VA,23201,West
NCL2AJUL,Anna Snelling,MG Special,Globex Corporation,Lost,2017-04-23,2017-08-26,0.0,TN,37201,Central
1E2LYCWP,Boris Faz,GTXPro,Plussunin,Lost,2017-04-23,2017-04-24,0.0,MA,02101,East
NZPZ87IX,Cassey Cress,GTX Basic,Ganjaflex,Lost,2017-04-23,2017-04-30,0.0,MD,21201,East
SDJDM8RI,Cassey Cress,MG Advanced,Umbrella Corporation,Lost,2017-04-23,2017-08-20,0.0,MA,02101,East
O64JQPJ2,Corliss Cosme,GTXPro,Mathtouch,Lost,2017-04-23,2017-04-30,0.0,VT,05601,East
I18DIO6O,Corliss Cosme,GTX Plus Pro,Zotware,Won,2017-04-23,2017-04-24,5780.0,RI,02901,East
8W464DG6,Corliss Cosme,GTXPro,Zencorporation,Won,2017-04-23,2017-04-30,5787.0,WV,25301,East
FI5OA7O6,Daniell Hammack,GTXPro,Bioplex,Won,2017-04-23,2017-04-25,5149.0,PA,19101,East
AT6SDVJ5,Donn Cantrell,GTX Plus Basic,Ganjaflex,Lost,2017-04-23,2017-08-26,0.0,MD,21201,East
YDBPPU6J,Donn Cantrell,GTXPro,Betasoloin,Won,2017-04-23,2017-06-03,5100.0,WV,25301,East
L6PCVRJS,Donn Cantrell,GTXPro,Vehement Capital Partners,Won,2017-04-23,2017-04-30,4810.0,MD,21201,East
UO6R0X7G,Elease Gluck,MG Special,Goodsilron,Lost,2017-04-23,2017-05-04,0.0,MT,59601,West
PC38XXQN,Elease Gluck,MG Advanced,Blackzim,Lost,2017-04-23,2017-08-01,0.0,CA,90001,West
7EBT21IA,Gladys Colclough,GTX Basic,Betatech,Won,2017-04-23,2017-04-24,560.0,OK,73101,Central
M7W3E298,Gladys Colclough,GTXPro,Inity,Won,2017-04-23,2017-05-02,4916.0,OK,73101,Central
KTC0RC8I,James Ascencio,MG Special,,Engaging,2017-04-23,,0.0,TX,75001,West
MCRDLBIE,James Ascencio,MG Special,Newex,Won,2017-04-23,2017-06-11,45.0,OR,97201,West
JW4K9O5H,Kami Bicknell,GTX Plus Basic,Konex,Lost,2017-04-23,2017-04-25,0.0,OR,97201,West
FX54MQFC,Kami Bicknell,GTX Basic,Golddex,Won,2017-04-23,2017-04-24,592.0,WY,82001,West
A2C5O4EN,Kary Hendrixson,GTX Basic,Doncon,Won,2017-04-23,2017-04-29,529.0,AK,99501,West
79G6725X,Kary Hendrixson,GTXPro,J-Texon,Won,2017-04-23,2017-04-26,5415.0,WY,82001,West
GM6C1UK3,Lajuana Vencill,GTX Plus Pro,Streethex,Lost,2017-04-23,2017-05-02,0.0,WI,53201,Central
6VET70WX,Lajuana Vencill,GTX Basic,Bioholding,Won,2017-04-23,2017-06-15,518.0,IA,50301,Central
UQO59R6N,Lajuana Vencill,MG Special,Warephase,Won,2017-04-23,2017-08-11,52.0,MS,39201,Central
CY7C3ZPJ,Markita Hansen,MG Advanced,,Engaging,2017-04-23,,0.0,TX,75001,West
HEOTZFII,Markita Hansen,MG Special,Labdrill,Lost,2017-04-23,2017-04-24,0.0,WA,98101,West
8V4PEF5D,Moses Frase,MG Special,Funholding,Won,2017-04-23,2017-06-25,51.0,MO,63101,Central
7RJMI3GC,Niesha Huffines,GTX Basic,Genco Pura Olive Oil Company,Won,2017-04-23,2017-04-24,554.0,MS,39201,Central
2ZEFCKS3,Niesha Huffines,GTXPro,Rundofase,Won,2017-04-23,2017-09-01,4835.0,WI,53201,Central
3EGE42CM,Reed Clapper,MG Advanced,Ontomedia,Lost,2017-04-23,2017-04-24,0.0,VA,23201,East
M9GP930T,Rosalina Dieter,MG Special,,Engaging,2017-04-23,,0.0,TX,75001,West
APWT2PFU,Rosalina Dieter,MG Special,Blackzim,Won,2017-04-23,2017-04-30,59.0,CA,90001,West
SUT0ZGFM,Rosie Papadopoulos,MG Advanced,Initech,Lost,2017-04-23,2017-05-06,0.0,FL,33101,East
PTCP8RP4,Versie Hillebrand,MG Special,Zumgoity,Lost,2017-04-23,2017-05-05,0.0,KS,66601,Central
QRFKRSKS,Versie Hillebrand,MG Advanced,Dontechi,Lost,2017-04-23,2017-08-06,0.0,AR,72201,Central
J82TWNI7,Vicki Laflamme,GTXPro,Plexzap,Lost,2017-04-23,2017-08-13,0.0,MT,59601,West
DSIX9DGZ,Vicki Laflamme,MG Special,Newex,Lost,2017-04-23,2017-04-30,0.0,OR,97201,West
